==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.8080	318-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.5426	318-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9823	00.9910	00.9910	02.8191	318-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.6866	318-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1019	319-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.9304	319-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.8459	319-30-cc.png
00.4004	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.0132	319-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7665	319-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.9751	319-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6618	319-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.9672	319-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.0963	32-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.5076	32-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.1005	32-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.9807	32-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6844	32-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.3654	32-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6963	32-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9886	00.9942	00.9942	02.8723	32-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.0047	320-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.7849	320-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.4756	320-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.1329	320-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7633	320-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.8516	320-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.0415	320-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.6680	320-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1426	321-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.8866	321-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.8488	321-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7173	321-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.9637	321-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7439	321-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.3849	321-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	03.2310	321-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.8106	322-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.0947	322-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.3864	322-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6076	322-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	03.0802	322-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.9919	322-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6402	322-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.7344	322-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.5014	323-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.3413	323-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.6128	323-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.2379	323-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.4015	323-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.3380	323-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.9870	323-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.9403	323-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.4864	324-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.3980	324-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.6801	324-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.9508	324-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6647	324-50-cc.png
00.5997	00.9999	00.0001	00.0088	00.9912	00.9913	00.9956	00.9956	03.0777	324-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6045	324-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.8145	324-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1455	325-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.7890	325-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.4901	325-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7992	325-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	03.1928	325-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.5490	325-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.7265	325-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.8148	325-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9361	326-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.9399	326-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.0982	326-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6471	326-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6198	326-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7626	326-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.8477	326-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5570	326-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.5941	327-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.2520	327-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.7993	327-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7130	327-40-cc.png
00.5008	01.0000	00.0000	00.0073	00.9927	00.9927	00.9963	00.9963	02.8056	327-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.6439	327-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.3424	327-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5586	327-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1384	328-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.3071	328-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.8919	328-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7909	328-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.8941	328-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.2185	328-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9823	00.9910	00.9910	02.7941	328-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5694	328-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9033	329-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.9793	329-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.6093	329-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.8712	329-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	03.3744	329-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.8759	329-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9823	00.9910	00.9910	02.5501	329-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5990	329-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9338	33-10-cc.png
00.2003	00.9999	00.0001	00.0040	00.9960	00.9960	00.9980	00.9980	03.2187	33-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.9489	33-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6464	33-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.8875	33-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7357	33-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9823	00.9911	00.9910	02.3805	33-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	03.4838	33-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.8334	330-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.6911	330-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.0926	330-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.4431	330-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.2777	330-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.1104	330-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.1933	330-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5831	330-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.8497	331-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.6588	331-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.7563	331-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7585	331-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.5523	331-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.6868	331-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	01.9698	331-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.3348	331-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.7652	332-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.8494	332-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.1550	332-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.9989	332-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7652	332-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.6018	332-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6017	332-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.8925	332-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1629	333-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.6730	333-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.3507	333-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6660	333-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7819	333-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.8640	333-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.3661	333-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.4965	333-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.8597	334-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.3857	334-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.9553	334-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.5431	334-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.9156	334-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.4915	334-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.9380	334-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.7076	334-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1529	335-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.3520	335-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.9182	335-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.2116	335-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.5112	335-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7547	335-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.9833	335-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5866	335-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9297	336-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.8000	336-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.5232	336-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6478	336-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.8568	336-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7568	336-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.8860	336-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	03.2283	336-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9500	337-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.0287	337-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.3714	337-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.0125	337-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6374	337-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.7028	337-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.9874	337-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.2479	337-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9525	338-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.5409	338-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.3551	338-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.5302	338-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.8599	338-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9913	00.9956	00.9956	02.8065	338-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6851	338-70-cc.png
00.7990	01.0000	00.0000	00.0115	00.9885	00.9886	00.9943	00.9942	02.6346	338-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9752	339-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.5556	339-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.8105	339-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.4954	339-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7784	339-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.8551	339-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.0463	339-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.3483	339-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.5846	34-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.9013	34-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.0323	34-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.6353	34-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	03.0369	34-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.6040	34-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.5023	34-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.3679	34-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.5820	340-10-cc.png
00.2003	00.9999	00.0001	00.0040	00.9960	00.9960	00.9980	00.9980	03.1782	340-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.6178	340-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.9129	340-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7182	340-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.3950	340-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.3610	340-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5727	340-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.5702	341-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.9367	341-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.8143	341-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.1900	341-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.7385	341-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.5420	341-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.7736	341-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	03.2337	341-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9540	342-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.6017	342-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.4751	342-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.4267	342-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	03.1644	342-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.5928	342-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.4692	342-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.4499	342-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.8402	343-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.8628	343-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	03.5811	343-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7388	343-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6709	343-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.3294	343-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	03.0902	343-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.2841	343-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.1582	344-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.7304	344-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.4698	344-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.7089	344-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.9189	344-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	02.3393	344-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.4020	344-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.0656	344-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.9009	345-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	03.1004	345-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.5286	345-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.9056	345-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6175	345-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.2616	345-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.6375	345-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.5904	345-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	03.2147	346-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.5723	346-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.3270	346-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	03.0513	346-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.5770	346-50-cc.png
00.5997	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.1814	346-60-cc.png
00.6988	01.0000	00.0000	00.0181	00.9819	00.9822	00.9910	00.9909	02.4242	346-70-cc.png
00.7990	01.0000	00.0000	00.0116	00.9884	00.9885	00.9942	00.9942	02.7558	346-80-cc.png
00.0997	01.0000	00.0000	00.0009	00.9991	00.9991	00.9995	00.9995	02.6248	347-10-cc.png
00.2003	01.0000	00.0000	00.0040	00.9960	00.9960	00.9980	00.9980	02.6968	347-20-cc.png
00.2991	01.0000	00.0000	00.0030	00.9970	00.9970	00.9985	00.9985	02.5518	347-30-cc.png
00.4005	01.0000	00.0000	00.0069	00.9931	00.9932	00.9966	00.9966	02.8088	347-40-cc.png
00.5008	01.0000	00.0000	00.0074	00.9926	00.9927	00.9963	00.9963	02.6795	347-50-cc.png
00.5997	00.9999	00.0001	00.0088	00.9912	00.9913	00.9956	00.9956	03.0718	347-60-cc.png
