==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
13.0098	00.6852	00.0576	502-30-cc.png
11.5179	00.5827	00.0545	502-40-cc.png
10.3965	00.4818	00.0497	502-50-cc.png
09.5000	00.3826	00.0465	502-60-cc.png
08.7173	00.2804	00.0409	502-70-cc.png
08.0503	00.1815	00.0365	502-80-cc.png
18.8269	00.8957	00.0315	503-10-cc.png
15.5679	00.7933	00.0318	503-20-cc.png
13.6452	00.6930	00.0320	503-30-cc.png
12.2112	00.5909	00.0328	503-40-cc.png
11.1239	00.4895	00.0323	503-50-cc.png
10.3198	00.3931	00.0351	503-60-cc.png
09.6208	00.2908	00.0477	503-70-cc.png
09.0326	00.1928	00.0530	503-80-cc.png
18.5718	00.8903	00.0544	504-10-cc.png
15.2340	00.7890	00.0543	504-20-cc.png
13.2450	00.6883	00.0543	504-30-cc.png
11.7401	00.5834	00.0508	504-40-cc.png
10.5730	00.4831	00.0472	504-50-cc.png
09.6472	00.3846	00.0435	504-60-cc.png
08.8613	00.2825	00.0394	504-70-cc.png
08.1868	00.1829	00.0372	504-80-cc.png
18.4138	00.8959	00.0322	505-10-cc.png
15.5519	00.7933	00.0345	505-20-cc.png
13.8420	00.6956	00.0330	505-30-cc.png
12.5820	00.5938	00.0331	505-40-cc.png
11.6039	00.4923	00.0331	505-50-cc.png
10.8182	00.3964	00.0336	505-60-cc.png
10.1553	00.2959	00.0335	505-70-cc.png
09.5480	00.1955	00.0326	505-80-cc.png
19.3720	00.8915	00.0568	506-10-cc.png
15.5709	00.7870	00.0557	506-20-cc.png
13.3453	00.6864	00.0526	506-30-cc.png
11.7707	00.5841	00.0492	506-40-cc.png
10.5674	00.4825	00.0442	506-50-cc.png
09.6091	00.3867	00.0427	506-60-cc.png
08.8053	00.2860	00.0376	506-70-cc.png
08.1384	00.1876	00.0362	506-80-cc.png
16.5198	00.8915	00.0498	507-10-cc.png
13.3656	00.7872	00.0473	507-20-cc.png
11.4755	00.6852	00.0498	507-30-cc.png
10.2003	00.5840	00.0402	507-40-cc.png
09.2258	00.4831	00.0381	507-50-cc.png
08.4531	00.3844	00.0381	507-60-cc.png
07.7505	00.2833	00.0378	507-70-cc.png
07.1517	00.1835	00.0359	507-80-cc.png
17.4925	00.8895	00.0538	508-10-cc.png
14.1045	00.7876	00.0491	508-20-cc.png
12.4284	00.6904	00.0457	508-30-cc.png
11.2418	00.5877	00.0433	508-40-cc.png
10.2878	00.4881	00.0445	508-50-cc.png
09.5398	00.3904	00.0383	508-60-cc.png
08.8221	00.2865	00.0364	508-70-cc.png
08.1770	00.1855	00.0345	508-80-cc.png
17.9177	00.8879	00.0704	509-10-cc.png
14.5397	00.7844	00.0670	509-20-cc.png
12.5842	00.6832	00.0621	509-30-cc.png
11.1447	00.5812	00.0550	509-40-cc.png
10.0557	00.4822	00.0495	509-50-cc.png
09.3028	00.3857	00.0476	509-60-cc.png
08.6502	00.2846	00.0402	509-70-cc.png
08.1168	00.1875	00.0386	509-80-cc.png
18.0194	00.8930	00.0586	51-10-cc.png
15.0009	00.7917	00.0571	51-20-cc.png
13.0647	00.6922	00.0604	51-30-cc.png
11.6571	00.5911	00.0494	51-40-cc.png
10.6779	00.4891	00.0440	51-50-cc.png
09.9102	00.3921	00.0405	51-60-cc.png
09.2424	00.2930	00.0422	51-70-cc.png
08.7130	00.1955	00.0355	51-80-cc.png
18.4899	00.8954	00.0282	510-10-cc.png
15.5543	00.7937	00.0288	510-20-cc.png
13.9193	00.6964	00.0295	510-30-cc.png
12.7994	00.5961	00.0319	510-40-cc.png
11.9044	00.4944	00.0303	510-50-cc.png
11.1936	00.3974	00.0322	510-60-cc.png
10.5505	00.2976	00.0322	510-70-cc.png
10.0063	00.1987	00.0324	510-80-cc.png
19.2975	00.8945	00.0283	511-10-cc.png
16.2175	00.7932	00.0329	511-20-cc.png
14.5220	00.6941	00.0308	511-30-cc.png
13.2569	00.5923	00.0308	511-40-cc.png
12.2644	00.4916	00.0309	511-50-cc.png
11.4832	00.3929	00.0313	511-60-cc.png
10.8272	00.2930	00.0320	511-70-cc.png
10.2642	00.1944	00.0315	511-80-cc.png
18.3855	00.8947	00.0522	512-10-cc.png
15.1836	00.7930	00.0493	512-20-cc.png
13.2117	00.6925	00.0474	512-30-cc.png
11.7653	00.5892	00.0491	512-40-cc.png
10.6246	00.4875	00.0431	512-50-cc.png
09.7097	00.3889	00.0397	512-60-cc.png
08.9044	00.2869	00.0376	512-70-cc.png
08.2427	00.1890	00.0353	512-80-cc.png
18.4459	00.8953	00.0331	513-10-cc.png
15.1355	00.7915	00.0342	513-20-cc.png
13.1715	00.6920	00.0352	513-30-cc.png
11.8451	00.5906	00.0337	513-40-cc.png
10.8293	00.4902	00.0340	513-50-cc.png
10.0369	00.3936	00.0348	513-60-cc.png
09.3337	00.2922	00.0334	513-70-cc.png
08.7222	00.1934	00.0332	513-80-cc.png
18.1724	00.8976	00.0321	514-10-cc.png
15.1363	00.7964	00.0331	514-20-cc.png
13.4174	00.6973	00.0333	514-30-cc.png
12.0933	00.5938	00.0347	514-40-cc.png
11.0486	00.4940	00.0351	514-50-cc.png
10.2432	00.3950	00.0363	514-60-cc.png
09.5337	00.2931	00.0348	514-70-cc.png
08.9323	00.1953	00.0324	514-80-cc.png
18.1700	00.8938	00.0457	515-10-cc.png
15.0072	00.7915	00.0477	515-20-cc.png
13.2049	00.6920	00.0445	515-30-cc.png
11.7776	00.5893	00.0433	515-40-cc.png
10.6961	00.4884	00.0422	515-50-cc.png
09.8384	00.3908	00.0395	515-60-cc.png
09.0887	00.2893	00.0385	515-70-cc.png
08.4408	00.1901	00.0346	515-80-cc.png
17.6540	00.8938	00.0380	516-10-cc.png
14.7145	00.7913	00.0432	516-20-cc.png
12.9723	00.6919	00.0401	516-30-cc.png
11.6867	00.5915	00.0408	516-40-cc.png
10.6538	00.4889	00.0407	516-50-cc.png
09.7793	00.3892	00.0402	516-60-cc.png
08.9773	00.2870	00.0404	516-70-cc.png
08.2491	00.1861	00.0353	516-80-cc.png
17.5521	00.8956	00.0393	517-10-cc.png
14.6708	00.7938	00.0409	517-20-cc.png
12.9287	00.6955	00.0501	517-30-cc.png
11.6645	00.5919	00.0464	517-40-cc.png
10.6314	00.4909	00.0415	517-50-cc.png
09.7313	00.3917	00.0397	517-60-cc.png
08.9425	00.2885	00.0384	517-70-cc.png
08.2452	00.1875	00.0352	517-80-cc.png
18.3182	00.8981	00.0292	518-10-cc.png
15.3437	00.7959	00.0295	518-20-cc.png
13.6659	00.6975	00.0315	518-30-cc.png
12.4267	00.5961	00.0340	518-40-cc.png
11.4659	00.4965	00.0310	518-50-cc.png
10.7333	00.3994	00.0349	518-60-cc.png
10.1091	00.2998	00.0328	518-70-cc.png
09.5696	00.2002	00.0307	518-80-cc.png
19.0676	00.8904	00.0453	519-10-cc.png
15.4828	00.7870	00.0428	519-20-cc.png
13.5069	00.6882	00.0416	519-30-cc.png
12.1349	00.5852	00.0412	519-40-cc.png
11.0748	00.4848	00.0405	519-50-cc.png
10.2727	00.3869	00.0376	519-60-cc.png
09.5488	00.2868	00.0348	519-70-cc.png
08.9259	00.1872	00.0400	519-80-cc.png
17.6647	00.8954	00.0456	52-10-cc.png
14.8427	00.7941	00.0431	52-20-cc.png
13.3212	00.6946	00.0420	52-30-cc.png
12.1632	00.5924	00.0406	52-40-cc.png
11.2068	00.4914	00.0390	52-50-cc.png
10.4130	00.3946	00.0387	52-60-cc.png
09.7253	00.2915	00.0359	52-70-cc.png
09.0815	00.1898	00.0349	52-80-cc.png
18.1859	00.8978	00.0292	520-10-cc.png
15.1148	00.7959	00.0361	520-20-cc.png
13.3623	00.6970	00.0309	520-30-cc.png
12.1352	00.5947	00.0340	520-40-cc.png
11.2611	00.4942	00.0313	520-50-cc.png
10.5719	00.3956	00.0326	520-60-cc.png
09.9625	00.2951	00.0329	520-70-cc.png
09.4357	00.1983	00.0370	520-80-cc.png
17.8260	00.8889	00.0445	521-10-cc.png
14.8193	00.7873	00.0448	521-20-cc.png
13.0896	00.6882	00.0445	521-30-cc.png
11.7090	00.5861	00.0489	521-40-cc.png
10.5941	00.4847	00.0428	521-50-cc.png
09.6864	00.3859	00.0420	521-60-cc.png
08.8770	00.2838	00.0384	521-70-cc.png
08.1952	00.1851	00.0368	521-80-cc.png
17.8337	00.8955	00.0418	522-10-cc.png
14.8098	00.7940	00.0422	522-20-cc.png
12.9544	00.6929	00.0426	522-30-cc.png
11.5332	00.5908	00.0421	522-40-cc.png
10.4373	00.4881	00.0415	522-50-cc.png
09.5364	00.3884	00.0409	522-60-cc.png
08.7251	00.2842	00.0374	522-70-cc.png
08.0483	00.1874	00.0347	522-80-cc.png
18.6419	00.8920	00.0717	523-10-cc.png
15.7244	00.7896	00.0658	523-20-cc.png
14.0436	00.6899	00.0619	523-30-cc.png
12.8193	00.5885	00.0567	523-40-cc.png
11.8837	00.4876	00.0504	523-50-cc.png
11.1354	00.3902	00.0519	523-60-cc.png
10.4707	00.2903	00.0447	523-70-cc.png
09.8828	00.1902	00.0381	523-80-cc.png
17.9603	00.8923	00.0698	524-10-cc.png
15.1191	00.7910	00.0501	524-20-cc.png
13.5910	00.6923	00.0469	524-30-cc.png
12.5256	00.5910	00.0429	524-40-cc.png
11.6409	00.4898	00.0412	524-50-cc.png
10.9181	00.3928	00.0391	524-60-cc.png
10.2204	00.2921	00.0382	524-70-cc.png
09.5980	00.1929	00.0350	524-80-cc.png
19.1636	00.8912	00.0458	525-10-cc.png
15.9753	00.7895	00.0466	525-20-cc.png
13.9599	00.6899	00.0458	525-30-cc.png
12.5477	00.5885	00.0457	525-40-cc.png
11.4671	00.4884	00.0438	525-50-cc.png
10.5924	00.3906	00.0405	525-60-cc.png
09.7941	00.2893	00.0396	525-70-cc.png
09.0710	00.1876	00.0354	525-80-cc.png
19.1350	00.8916	00.0485	526-10-cc.png
15.7116	00.7892	00.0424	526-20-cc.png
13.9447	00.6900	00.0402	526-30-cc.png
12.5642	00.5865	00.0383	526-40-cc.png
11.5519	00.4858	00.0458	526-50-cc.png
10.7480	00.3882	00.0420	526-60-cc.png
10.0420	00.2874	00.0350	526-70-cc.png
09.4262	00.1896	00.0347	526-80-cc.png
17.2884	00.8945	00.0335	527-10-cc.png
14.6803	00.7942	00.0350	527-20-cc.png
13.1278	00.6950	00.0349	527-30-cc.png
11.9130	00.5911	00.0350	527-40-cc.png
10.9407	00.4897	00.0349	527-50-cc.png
10.1875	00.3926	00.0330	527-60-cc.png
09.5164	00.2914	00.0333	527-70-cc.png
08.9863	00.1944	00.0328	527-80-cc.png
18.4493	00.8910	00.0496	528-10-cc.png
15.4643	00.7896	00.0480	528-20-cc.png
13.7821	00.6899	00.0473	528-30-cc.png
12.3243	00.5855	00.0452	528-40-cc.png
11.1134	00.4848	00.0439	528-50-cc.png
10.1947	00.3871	00.0418	528-60-cc.png
09.3720	00.2841	00.0397	528-70-cc.png
08.6453	00.1842	00.0367	528-80-cc.png
18.5616	00.8920	00.0345	529-10-cc.png
15.6832	00.7925	00.0451	529-20-cc.png
14.0225	00.6918	00.0356	529-30-cc.png
12.8017	00.5894	00.0348	529-40-cc.png
11.8394	00.4892	00.0339	529-50-cc.png
11.0511	00.3913	00.0342	529-60-cc.png
10.3607	00.2896	00.0346	529-70-cc.png
09.7815	00.1911	00.0332	529-80-cc.png
16.6576	00.8938	00.0486	53-10-cc.png
14.1402	00.7928	00.0457	53-20-cc.png
12.6466	00.6954	00.0465	53-30-cc.png
11.5885	00.5931	00.0431	53-40-cc.png
10.6597	00.4903	00.0410	53-50-cc.png
09.8481	00.3935	00.0383	53-60-cc.png
09.2744	00.2942	00.0366	53-70-cc.png
08.7805	00.1982	00.0428	53-80-cc.png
18.9744	00.8878	00.0653	530-10-cc.png
15.4683	00.7839	00.0638	530-20-cc.png
13.1362	00.6819	00.0619	530-30-cc.png
11.3376	00.5771	00.0566	530-40-cc.png
10.0065	00.4755	00.0521	530-50-cc.png
09.0090	00.3775	00.0499	530-60-cc.png
08.1853	00.2768	00.0410	530-70-cc.png
07.5009	00.1781	00.0373	530-80-cc.png
17.7619	00.8855	00.0570	531-10-cc.png
14.5930	00.7826	00.0670	531-20-cc.png
12.7171	00.6812	00.0757	531-30-cc.png
11.2465	00.5776	00.0633	531-40-cc.png
10.0768	00.4759	00.0508	531-50-cc.png
09.0673	00.3758	00.0477	531-60-cc.png
08.2103	00.2747	00.0417	531-70-cc.png
07.4942	00.1762	00.0398	531-80-cc.png
18.6493	00.8975	00.0705	532-10-cc.png
15.3230	00.7952	00.0612	532-20-cc.png
13.3303	00.6975	00.0551	532-30-cc.png
12.0912	00.5969	00.0515	532-40-cc.png
11.1835	00.4946	00.0458	532-50-cc.png
10.4104	00.3975	00.0424	532-60-cc.png
09.7019	00.2965	00.0388	532-70-cc.png
09.0895	00.1942	00.0377	532-80-cc.png
17.8947	00.8965	00.0694	533-10-cc.png
14.8174	00.7951	00.0674	533-20-cc.png
12.9921	00.6950	00.0558	533-30-cc.png
11.6465	00.5930	00.0634	533-40-cc.png
10.6363	00.4928	00.0599	533-50-cc.png
09.8337	00.3946	00.0457	533-60-cc.png
09.1636	00.2944	00.0383	533-70-cc.png
08.5761	00.1939	00.0365	533-80-cc.png
18.5214	00.8921	00.0481	534-10-cc.png
15.4251	00.7901	00.0483	534-20-cc.png
13.8397	00.6910	00.0480	534-30-cc.png
12.5584	00.5863	00.0443	534-40-cc.png
11.6156	00.4860	00.0435	534-50-cc.png
10.7857	00.3861	00.0394	534-60-cc.png
09.9620	00.2832	00.0366	534-70-cc.png
09.2894	00.1859	00.0350	534-80-cc.png
18.1187	00.8900	00.0678	535-10-cc.png
14.8622	00.7871	00.0640	535-20-cc.png
12.8857	00.6856	00.0758	535-30-cc.png
11.5381	00.5830	00.0571	535-40-cc.png
10.5020	00.4837	00.0516	535-50-cc.png
09.6542	00.3834	00.0476	535-60-cc.png
08.9389	00.2831	00.0424	535-70-cc.png
08.3252	00.1848	00.0372	535-80-cc.png
18.3621	00.8944	00.0351	536-10-cc.png
15.2478	00.7924	00.0353	536-20-cc.png
13.4354	00.6916	00.0360	536-30-cc.png
12.1572	00.5884	00.0373	536-40-cc.png
11.1906	00.4890	00.0345	536-50-cc.png
10.3551	00.3912	00.0347	536-60-cc.png
09.6261	00.2902	00.0351	536-70-cc.png
08.9832	00.1887	00.0357	536-80-cc.png
16.0811	00.8798	00.0742	537-10-cc.png
13.0471	00.7777	00.0688	537-20-cc.png
11.1380	00.6756	00.0636	537-30-cc.png
09.7537	00.5738	00.0595	537-40-cc.png
08.7197	00.4733	00.0522	537-50-cc.png
07.9024	00.3754	00.0482	537-60-cc.png
07.1965	00.2746	00.0474	537-70-cc.png
06.6051	00.1754	00.0384	537-80-cc.png
20.0739	00.8838	00.0899	538-10-cc.png
16.5980	00.7833	00.0844	538-20-cc.png
14.2836	00.6803	00.0773	538-30-cc.png
12.5558	00.5782	00.0708	538-40-cc.png
11.3454	00.4777	00.0612	538-50-cc.png
10.3879	00.3805	00.0549	538-60-cc.png
09.5697	00.2796	00.0463	538-70-cc.png
08.8986	00.1825	00.0402	538-80-cc.png
17.0962	00.8823	00.0758	539-10-cc.png
13.9036	00.7827	00.0709	539-20-cc.png
12.0813	00.6797	00.0636	539-30-cc.png
10.7311	00.5785	00.0585	539-40-cc.png
09.7514	00.4773	00.0526	539-50-cc.png
08.9791	00.3807	00.0483	539-60-cc.png
08.2964	00.2794	00.0432	539-70-cc.png
07.6927	00.1817	00.0378	539-80-cc.png
18.4939	00.8971	00.0697	54-10-cc.png
15.4780	00.7956	00.0617	54-20-cc.png
13.7277	00.6972	00.0576	54-30-cc.png
12.5158	00.5956	00.0528	54-40-cc.png
11.4971	00.4944	00.0491	54-50-cc.png
10.6061	00.3949	00.0443	54-60-cc.png
09.8037	00.2943	00.0392	54-70-cc.png
09.0794	00.1934	00.0374	54-80-cc.png
17.8834	00.8939	00.0457	540-10-cc.png
15.0961	00.7911	00.0447	540-20-cc.png
13.5457	00.6917	00.0475	540-30-cc.png
12.5054	00.5904	00.0563	540-40-cc.png
11.6994	00.4903	00.0463	540-50-cc.png
11.0401	00.3922	00.0377	540-60-cc.png
10.4455	00.2906	00.0367	540-70-cc.png
09.8731	00.1938	00.0346	540-80-cc.png
17.5339	00.8830	00.0921	541-10-cc.png
14.4787	00.7806	00.0769	541-20-cc.png
12.8509	00.6808	00.0826	541-30-cc.png
11.7427	00.5787	00.0630	541-40-cc.png
10.9213	00.4785	00.0546	541-50-cc.png
10.2308	00.3808	00.0491	541-60-cc.png
09.6088	00.2808	00.0444	541-70-cc.png
09.0514	00.1819	00.0384	541-80-cc.png
20.1362	00.8894	00.0853	542-10-cc.png
17.0595	00.7862	00.0759	542-20-cc.png
15.4601	00.6870	00.0674	542-30-cc.png
14.2953	00.5853	00.0747	542-40-cc.png
13.3859	00.4851	00.0692	542-50-cc.png
12.6646	00.3883	00.0482	542-60-cc.png
11.9966	00.2875	00.0426	542-70-cc.png
11.4138	00.1886	00.0373	542-80-cc.png
19.6053	00.8815	00.0932	543-10-cc.png
16.0374	00.7786	00.0778	543-20-cc.png
14.2080	00.6792	00.0702	543-30-cc.png
12.8239	00.5779	00.0652	543-40-cc.png
11.7702	00.4772	00.0579	543-50-cc.png
10.9381	00.3788	00.0503	543-60-cc.png
10.2470	00.2792	00.0427	543-70-cc.png
09.6592	00.1805	00.0402	543-80-cc.png
18.9425	00.8837	00.0730	544-10-cc.png
15.5996	00.7813	00.0629	544-20-cc.png
13.4004	00.6816	00.0586	544-30-cc.png
11.9127	00.5796	00.0546	544-40-cc.png
10.8259	00.4788	00.0695	544-50-cc.png
09.9735	00.3815	00.0633	544-60-cc.png
09.1755	00.2790	00.0438	544-70-cc.png
08.4186	00.1786	00.0376	544-80-cc.png
19.1214	00.8833	00.0828	545-10-cc.png
15.4249	00.7805	00.0768	545-20-cc.png
13.1941	00.6798	00.0688	545-30-cc.png
11.5184	00.5772	00.0624	545-40-cc.png
10.2906	00.4762	00.0552	545-50-cc.png
09.3923	00.3786	00.0606	545-60-cc.png
08.6278	00.2783	00.0445	545-70-cc.png
07.9945	00.1792	00.0387	545-80-cc.png
17.5343	00.8835	00.0825	546-10-cc.png
13.9893	00.7795	00.0794	546-20-cc.png
12.0246	00.6800	00.0696	546-30-cc.png
10.6599	00.5780	00.0624	546-40-cc.png
09.6477	00.4763	00.0642	546-50-cc.png
08.8316	00.3798	00.0693	546-60-cc.png
08.1353	00.2787	00.0452	546-70-cc.png
07.5350	00.1797	00.0381	546-80-cc.png
17.1820	00.8841	00.0789	547-10-cc.png
14.0681	00.7811	00.0711	547-20-cc.png
12.0518	00.6793	00.0645	547-30-cc.png
10.6179	00.5776	00.0592	547-40-cc.png
09.5828	00.4763	00.0532	547-50-cc.png
08.7968	00.3782	00.0487	547-60-cc.png
08.1158	00.2770	00.0556	547-70-cc.png
07.5416	00.1804	00.0391	547-80-cc.png
17.9013	00.8836	00.0815	548-10-cc.png
14.8380	00.7813	00.0764	548-20-cc.png
12.9190	00.6806	00.0678	548-30-cc.png
11.4939	00.5785	00.0627	548-40-cc.png
10.4209	00.4769	00.0547	548-50-cc.png
09.5478	00.3799	00.0628	548-60-cc.png
08.8184	00.2789	00.0624	548-70-cc.png
08.2004	00.1798	00.0383	548-80-cc.png
16.4839	00.8849	00.0722	549-10-cc.png
13.2829	00.7811	00.0649	549-20-cc.png
11.4482	00.6826	00.0577	549-30-cc.png
10.2532	00.5800	00.0527	549-40-cc.png
09.3753	00.4767	00.0463	549-50-cc.png
08.7253	00.3825	00.0438	549-60-cc.png
08.0505	00.2786	00.0382	549-70-cc.png
07.4822	00.1816	00.0354	549-80-cc.png
17.5182	00.8958	00.0418	55-10-cc.png
14.4803	00.7956	00.0420	55-20-cc.png
12.9135	00.6971	00.0437	55-30-cc.png
11.7240	00.5955	00.0396	55-40-cc.png
10.8566	00.4956	00.0370	55-50-cc.png
10.1693	00.3986	00.0357	55-60-cc.png
09.5223	00.2977	00.0338	55-70-cc.png
08.9970	00.1990	00.0355	55-80-cc.png
16.5144	00.8836	00.0757	550-10-cc.png
13.3799	00.7803	00.0689	550-20-cc.png
11.7496	00.6812	00.0637	550-30-cc.png
10.6112	00.5792	00.0598	550-40-cc.png
09.7286	00.4785	00.0525	550-50-cc.png
08.8687	00.3784	00.0461	550-60-cc.png
08.1063	00.2772	00.0414	550-70-cc.png
07.4985	00.1792	00.0362	550-80-cc.png
17.5030	00.8871	00.0661	551-10-cc.png
14.3657	00.7847	00.0613	551-20-cc.png
12.6800	00.6826	00.0571	551-30-cc.png
11.4398	00.5833	00.0545	551-40-cc.png
10.3175	00.4797	00.0615	551-50-cc.png
09.4147	00.3834	00.0446	551-60-cc.png
08.6280	00.2801	00.0405	551-70-cc.png
07.9783	00.1821	00.0375	551-80-cc.png
16.8359	00.8859	00.0723	552-10-cc.png
13.7011	00.7839	00.0660	552-20-cc.png
11.7886	00.6822	00.0607	552-30-cc.png
10.4736	00.5798	00.0550	552-40-cc.png
09.5429	00.4802	00.0491	552-50-cc.png
08.8484	00.3817	00.0575	552-60-cc.png
08.1840	00.2834	00.0586	552-70-cc.png
07.7466	00.1853	00.0379	552-80-cc.png
16.2262	00.8867	00.0701	553-10-cc.png
13.2621	00.7805	00.0643	553-20-cc.png
11.7480	00.6833	00.0591	553-30-cc.png
10.4629	00.5784	00.0530	553-40-cc.png
09.4933	00.4774	00.0510	553-50-cc.png
08.7423	00.3804	00.0519	553-60-cc.png
08.1034	00.2800	00.0441	553-70-cc.png
07.5416	00.1808	00.0369	553-80-cc.png
16.3690	00.8841	00.0678	554-10-cc.png
13.4644	00.7827	00.0609	554-20-cc.png
11.6945	00.6829	00.0579	554-30-cc.png
10.4044	00.5810	00.0543	554-40-cc.png
09.3957	00.4782	00.0502	554-50-cc.png
08.6089	00.3807	00.0455	554-60-cc.png
07.9256	00.2812	00.0463	554-70-cc.png
07.3819	00.1825	00.0539	554-80-cc.png
16.3791	00.8833	00.0848	555-10-cc.png
13.2447	00.7809	00.0704	555-20-cc.png
11.5507	00.6813	00.0657	555-30-cc.png
10.3436	00.5767	00.0596	555-40-cc.png
09.3767	00.4767	00.0531	555-50-cc.png
08.5828	00.3796	00.0480	555-60-cc.png
07.8976	00.2800	00.0476	555-70-cc.png
07.3007	00.1802	00.0375	555-80-cc.png
16.6324	00.8829	00.0917	556-10-cc.png
13.5536	00.7801	00.0695	556-20-cc.png
11.7720	00.6800	00.0639	556-30-cc.png
10.3762	00.5764	00.0564	556-40-cc.png
09.3554	00.4756	00.0498	556-50-cc.png
08.6098	00.3781	00.0444	556-60-cc.png
08.0028	00.2779	00.0439	556-70-cc.png
07.5132	00.1811	00.0404	556-80-cc.png
17.9011	00.8838	00.1140	557-10-cc.png
14.3698	00.7791	00.0860	557-20-cc.png
12.4843	00.6794	00.0714	557-30-cc.png
11.1517	00.5772	00.0635	557-40-cc.png
10.1481	00.4771	00.0542	557-50-cc.png
09.3090	00.3782	00.0485	557-60-cc.png
08.5869	00.2770	00.0494	557-70-cc.png
07.9874	00.1786	00.0384	557-80-cc.png
16.9366	00.8842	00.0722	558-10-cc.png
13.7761	00.7815	00.0761	558-20-cc.png
12.0554	00.6817	00.0602	558-30-cc.png
10.7898	00.5796	00.0547	558-40-cc.png
09.8233	00.4778	00.0489	558-50-cc.png
09.0427	00.3808	00.0447	558-60-cc.png
08.3760	00.2806	00.0399	558-70-cc.png
07.8468	00.1815	00.0405	558-80-cc.png
18.5117	00.8833	00.0913	559-10-cc.png
15.4096	00.7815	00.0952	559-20-cc.png
13.3267	00.6797	00.0657	559-30-cc.png
11.7972	00.5771	00.0570	559-40-cc.png
10.6810	00.4766	00.0519	559-50-cc.png
09.8639	00.3802	00.0471	559-60-cc.png
09.1842	00.2788	00.0420	559-70-cc.png
08.6171	00.1803	00.0419	559-80-cc.png
18.4606	00.8962	00.0465	56-10-cc.png
15.5124	00.7944	00.0453	56-20-cc.png
13.8416	00.6956	00.0441	56-30-cc.png
12.6361	00.5939	00.0509	56-40-cc.png
11.7824	00.4931	00.0406	56-50-cc.png
11.0903	00.3956	00.0408	56-60-cc.png
10.4464	00.2946	00.0379	56-70-cc.png
09.9173	00.1964	00.0346	56-80-cc.png
17.5405	00.8822	00.0783	560-10-cc.png
14.4207	00.7794	00.0709	560-20-cc.png
12.5682	00.6796	00.0853	560-30-cc.png
11.1715	00.5770	00.0714	560-40-cc.png
10.1183	00.4763	00.0534	560-50-cc.png
09.3514	00.3799	00.0467	560-60-cc.png
08.6574	00.2771	00.0417	560-70-cc.png
08.0991	00.1799	00.0380	560-80-cc.png
17.9407	00.8847	00.0743	561-10-cc.png
14.7743	00.7828	00.0677	561-20-cc.png
13.0427	00.6820	00.0652	561-30-cc.png
11.6111	00.5775	00.0594	561-40-cc.png
10.5137	00.4764	00.0533	561-50-cc.png
09.6530	00.3791	00.0546	561-60-cc.png
08.9138	00.2790	00.0452	561-70-cc.png
08.2873	00.1807	00.0375	561-80-cc.png
18.4913	00.8822	00.0854	562-10-cc.png
14.8290	00.7801	00.0770	562-20-cc.png
12.9689	00.6803	00.0806	562-30-cc.png
11.5219	00.5773	00.0846	562-40-cc.png
10.4884	00.4779	00.0588	562-50-cc.png
09.7036	00.3803	00.0488	562-60-cc.png
09.0198	00.2788	00.0435	562-70-cc.png
08.4320	00.1794	00.0388	562-80-cc.png
17.2027	00.8905	00.0734	563-10-cc.png
14.0767	00.7878	00.0662	563-20-cc.png
12.2800	00.6874	00.0613	563-30-cc.png
10.9690	00.5852	00.0561	563-40-cc.png
09.9653	00.4846	00.0495	563-50-cc.png
09.1598	00.3849	00.0456	563-60-cc.png
08.4573	00.2836	00.0418	563-70-cc.png
07.8743	00.1857	00.0499	563-80-cc.png
17.3584	00.8882	00.0686	564-10-cc.png
14.0013	00.7845	00.0711	564-20-cc.png
12.1013	00.6852	00.0631	564-30-cc.png
10.8263	00.5825	00.0632	564-40-cc.png
09.8236	00.4801	00.0717	564-50-cc.png
09.0327	00.3828	00.0604	564-60-cc.png
08.3275	00.2819	00.0413	564-70-cc.png
07.7162	00.1846	00.0392	564-80-cc.png
18.4088	00.8897	00.0511	565-10-cc.png
14.8902	00.7889	00.0485	565-20-cc.png
12.8764	00.6896	00.0510	565-30-cc.png
11.4407	00.5870	00.0455	565-40-cc.png
10.2652	00.4838	00.0437	565-50-cc.png
09.3526	00.3864	00.0415	565-60-cc.png
08.5498	00.2843	00.0379	565-70-cc.png
07.8550	00.1848	00.0356	565-80-cc.png
17.7667	00.8900	00.0631	566-10-cc.png
14.5874	00.7873	00.0735	566-20-cc.png
12.7061	00.6874	00.0552	566-30-cc.png
11.3119	00.5848	00.0543	566-40-cc.png
10.2898	00.4851	00.0460	566-50-cc.png
09.4870	00.3882	00.0418	566-60-cc.png
08.7576	00.2871	00.0401	566-70-cc.png
08.1383	00.1876	00.0359	566-80-cc.png
19.5071	00.8925	00.0562	567-10-cc.png
16.0169	00.7896	00.0574	567-20-cc.png
13.5899	00.6886	00.0524	567-30-cc.png
11.8556	00.5870	00.0494	567-40-cc.png
10.6224	00.4839	00.0508	567-50-cc.png
09.6598	00.3848	00.0423	567-60-cc.png
08.8683	00.2839	00.0384	567-70-cc.png
08.1912	00.1867	00.0368	567-80-cc.png
18.3347	00.8956	00.0357	568-10-cc.png
15.1770	00.7905	00.0340	568-20-cc.png
13.3440	00.6914	00.0332	568-30-cc.png
12.2149	00.5899	00.0348	568-40-cc.png
11.3213	00.4893	00.0346	568-50-cc.png
10.5864	00.3917	00.0333	568-60-cc.png
09.9272	00.2895	00.0359	568-70-cc.png
